,0,1,2,3
1727,291408,4401268,1,1511759567
1728,291408,5051027,1,1511759573
1729,291408,2790543,3,1511760108
1730,291408,1562036,1,1511761192
1731,291408,2790543,1,1511761308
1732,291408,347712,1,1511765211
1733,291408,4610151,1,1511765301
1734,291408,5136894,1,1511765317
1735,291408,347712,1,1511765382
1736,291408,1175313,1,1511765440
1737,291408,347712,1,1511765597
1738,291408,2790543,1,1511766782
1739,291408,1044710,1,1511793307
1740,291408,1881013,1,1511829674
1741,291408,2790543,1,1511855548
1742,291408,2964774,1,1511867209
1743,291408,347712,1,1511867258
1744,291408,1044710,1,1511867423
1745,291408,2790543,1,1511873863
1746,291408,3233798,3,1511917471
1747,291408,5062984,1,1511924789
1748,291408,3233798,1,1511952986
1749,291408,2790543,1,1511955315
1750,291408,5051027,1,1511955330
1751,291408,5062984,1,1511956931
1752,291408,5051027,3,1511956940
1753,291408,5062984,3,1511956951
1754,291408,705557,1,1511964927
1755,291408,2790543,1,1511965062
1756,291408,705557,1,1511965141
1757,291408,1044710,1,1511965149
1758,291408,2790543,1,1511965196
1759,291408,4352300,1,1512209274
1760,291408,5051027,1,1512209342
1761,291408,4610151,1,1512209410
1762,291408,1845247,1,1512227042
1763,291408,1845247,1,1512227267
1764,291408,1845247,1,1512227326
1765,291408,4293745,1,1512312846
1766,521939,4352300,1,1511843498
1767,521939,2790543,1,1511880589
1768,521939,1562036,1,1511880595
1769,521939,5062984,1,1511880634
1770,521939,5051027,1,1511880670
1771,521939,4401268,1,1511880707
1772,521939,1595279,1,1511880739
1773,521939,4352300,1,1511880778
1774,521939,1042152,1,1511880810
1775,521939,3677595,1,1511880832
1776,521939,2859111,1,1511880864
1777,521939,1334594,1,1511880894
1778,521939,4014543,1,1511880898
1779,521939,1694466,1,1511880903
1780,521939,3876466,1,1511880923
1781,521939,2112532,1,1511880970
1782,521939,4864195,1,1511881011
1783,521939,3050651,1,1511881215
1784,521939,121226,1,1511881227
1785,521939,121226,1,1512134681
1786,521939,1595279,1,1512134844
1787,521939,5051027,1,1512134905
1788,521939,4014543,1,1512134911
1789,521939,1334594,1,1512134945
1790,521939,1042152,1,1512134977
1791,521939,3677595,1,1512135003
1792,521939,2859111,1,1512135035
1793,521939,4401268,1,1512135076
1794,521939,1813380,1,1512135158
1795,521939,5062984,1,1512135194
1796,521939,1694466,1,1512135198
1797,521939,2790543,1,1512135235
1798,521939,2112532,1,1512135255
1799,521939,3876466,1,1512135278
1800,521939,4864195,1,1512135318
1801,521939,4352300,1,1512135387
1802,521939,1562036,1,1512135394
1803,521939,3974260,1,1512135421
1804,521939,4522344,1,1512135425
1805,521939,3050651,1,1512176186
1806,521939,4014543,1,1512176189
1807,521939,1595279,1,1512176284
1808,521939,121226,1,1512176286
1809,521939,4401268,1,1512176326
1810,521939,5051027,1,1512176386
1811,521939,5062984,1,1512176421
1812,521939,1813380,1,1512176451
1813,521939,4401268,1,1512176488
1814,521939,1042152,1,1512176519
1815,521939,1334594,1,1512176556
1816,521939,3677595,1,1512176578
1817,521939,2859111,1,1512176614
1818,521939,3876466,1,1512176636
1819,521939,2112532,1,1512176663
1820,521939,3974260,1,1512176692
1821,521939,3050651,1,1512176825
1822,521939,4864195,1,1512176863
1823,521939,4522344,1,1512176916
1824,521939,4352300,1,1512176993
1825,521939,5051027,1,1512177539
1826,521939,5062984,1,1512198329
1827,521939,1042152,1,1512198401
1828,521939,3677595,1,1512198440
1829,521939,1595279,1,1512198486
1830,521939,1813380,1,1512198523
1831,521939,1334594,1,1512198565
1832,521939,3876466,1,1512198619
1833,521939,4401268,1,1512198664
1834,521939,5051027,1,1512224983
1835,521939,1595279,1,1512225036
1836,521939,4401268,3,1512225089
1837,521939,3876466,1,1512225149
1838,521939,1813380,1,1512225188
1839,521939,1334594,1,1512225228
1840,521939,5062984,1,1512225265
1841,521939,1042152,1,1512225301
1842,521939,3677595,1,1512225312
1843,521939,1562036,1,1512225350
1844,521939,5062984,1,1512225389
1845,521939,1042152,1,1512225420
1846,521939,1334594,1,1512225453
1847,521939,1813380,1,1512225486
1848,521939,3876466,1,1512225508
1849,521939,4401268,1,1512225568
1850,521939,5051027,1,1512225601
1851,521939,1595279,1,1512225630
1852,521939,2790543,1,1512225670
1853,521939,2859111,1,1512225733
1854,521939,3677595,1,1512225741
1855,521939,4014543,1,1512225784
1856,521939,1694466,1,1512225897
1857,521939,2112532,1,1512226014
1858,521939,3974260,1,1512226068
1859,521939,121226,1,1512226130
1860,521939,4352300,1,1512226140
1861,521939,4864195,1,1512226190
1862,521939,4522344,1,1512226196
1863,521939,3050651,1,1512226229
1864,521939,3050651,1,1512226291
1865,521939,1562036,1,1512270826
1866,521939,2790543,1,1512302824
1867,521939,5062984,1,1512302874
1868,521939,1813380,1,1512302894
1869,521939,5062984,1,1512302931
1870,521939,4014543,1,1512302933
1871,521939,5062984,1,1512302942
1872,521939,5051027,1,1512302976
1873,521939,1562036,1,1512302980
1874,521939,4401268,1,1512303012
1875,521939,1042152,1,1512303062
1876,521939,1334594,1,1512303147
1877,521939,3677595,1,1512303181
1878,521939,2859111,1,1512303226
1879,521939,3876466,1,1512303314
1880,521939,2112532,1,1512303348
1881,521939,1694466,1,1512303385
1882,521939,3974260,1,1512303417
1883,521939,4864195,1,1512304208
1884,521939,4864195,1,1512309866
1885,521939,1813380,1,1512309994
1886,521939,5051027,1,1512310025
1887,521939,5062984,1,1512310059
1888,521939,2790543,1,1512310095
1889,521939,3677595,1,1512310120
1890,587347,571131,1,1511616245
1891,587347,2345617,1,1511852350
1892,587347,243390,1,1511852564
1893,587347,243390,1,1511852690
1894,587347,243390,1,1511853249
1895,587347,2345617,1,1511854528
1896,587347,2345617,1,1511854555
1897,587347,2345617,2,1511854681
1898,587347,1892478,1,1511859363
1899,587347,705557,2,1511879537
1900,587347,1092652,1,1511879557
1901,587347,3736086,1,1511879586
1902,587347,2964774,1,1511880029
1903,587347,4401268,1,1511880039
1904,587347,705557,1,1511919810
1905,587347,5136894,1,1511920186
1906,587347,121226,2,1511920573
1907,587347,2918622,1,1511920584
1908,587347,121226,1,1511923899
1909,587347,2112532,1,1511924048
1910,587347,121226,1,1511924137
1911,587347,1892478,1,1511925693
1912,587347,2112532,1,1511929823
1913,587347,1892478,1,1511929928
1914,587347,121226,1,1511929932
1915,587347,3452114,1,1511929999
1916,587347,693361,1,1511930027
1917,587347,4781225,1,1511930063
1918,587347,1892478,1,1511930171
1919,587347,121226,1,1511930219
1920,587347,1892478,1,1511930230
1921,587347,4041131,3,1511930574
1922,587347,2345617,1,1511930965
1923,587347,714739,1,1511930979
1924,587347,1892478,1,1511930991
1925,587347,2345617,1,1511931019
1926,587347,2964774,1,1511931122
1927,587347,705557,1,1511931226
1928,587347,705557,1,1511931325
1929,587347,121226,1,1511931523
1930,587347,121226,1,1511931577
1931,587347,3123241,1,1511931919
1932,587347,2955846,1,1511937666
1933,587347,2345617,1,1511943396
1934,587347,121226,1,1511943416
1935,587347,705557,1,1511943448
1936,587347,2345617,1,1511944020
1937,587347,4041131,1,1511944049
1938,587347,121226,1,1511944074
1939,587347,705557,1,1511944159
1940,587347,1595279,1,1511955923
1941,587347,4014543,1,1511955932
1942,587347,1694466,1,1511955949
1943,587347,3452114,1,1511956027
1944,587347,3736086,1,1511956051
1945,587347,693361,1,1511956064
1946,587347,5027281,1,1511956222
1947,587347,1595279,1,1511956642
1948,587347,121226,1,1511956863
1949,587347,705557,1,1511957066
1950,587347,705557,1,1511957125
1951,587347,693361,1,1511957177
1952,587347,3736086,1,1511957223
1953,587347,4014543,1,1511957424
1954,587347,3736086,1,1511957430
1955,587347,121226,1,1511957572
1956,587347,3736086,1,1511957608
1957,587347,4041131,1,1511957633
1958,587347,121226,1,1511957695
1959,587347,3736086,1,1511957980
1960,587347,121226,1,1511957995
1961,587347,4401268,1,1511958024
1962,587347,121226,1,1511958258
1963,587347,705557,1,1511958313
1964,587347,3123241,1,1511958373
1965,587347,121226,1,1511958930
1966,587347,4041131,1,1511959008
1967,587347,121226,3,1511965848
1968,587347,121226,1,1512002913
1969,587347,121226,1,1512031737
1970,587347,3031354,1,1512039127
1971,587347,121226,1,1512039143
1972,587347,121226,1,1512039297
1973,587347,121226,1,1512040195
1974,587347,121226,1,1512040422
1975,587347,121226,1,1512040637
1976,587347,2918622,1,1512040756
1977,587347,121226,1,1512040829
1978,587347,4522344,1,1512050905
1979,587347,121226,1,1512050932
1980,587347,121226,1,1512051982
1981,587347,121226,1,1512089698
1982,587347,3242045,1,1512092986
